Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
1722117429,3179,Comp846125,DNS,17,Port41147,500,1946,8867,2066652,2890642
1722117960,2026,Comp147986,Comp437739,6,Port10907,995,11752,1395,8955024,2088315
1722120845,10537,Comp573916,Comp458510,6,Port19492,445,11258,4856,9422946,7026632
1722120904,4981,Comp827253,Comp431255,6,Port32953,445,2751,8446,1323231,5549022
1722120929,17234,Comp224037,Comp846141,6,Port11481,995,7180,82,2225800,44116
1722121053,2947,Comp362609,Comp278057,6,Port59967,80,3526,1207,3970276,1490645
1722123366,10208,Comp122535,Comp547568,6,Port58212,993,9649,7725,3878898,4689075
1722124016,16575,Comp490789,Comp130485,6,Port31624,443,8255,6776,1452880,7494256
1722124920,13186,Comp593922,Comp349447,6,Port37759,3389,5216,8485,3958944,8544395
1722124944,522,Comp852902,Comp946215,6,Port19836,143,11170,5599,12052430,2541946
1722125390,3380,Comp993209,Comp562571,6,Port14703,587,8818,10823,2971666,5995942
1722126751,2254,Comp255630,Comp593922,17,Port63022,138,393802,1505,433577038,10037482
1722126883,16455,Comp187068,Comp679356,6,Port27688,110,5324,1855,3503192,1407945
1722128630,3635,Comp912181,Comp952578,17,Port62541,67,9956,7623,13818928,4947327
1722129250,1006,Comp111156,Comp147986,6,Port5352,3389,6465,10285,1642110,13936175
1722129780,6888,Comp198162,Comp898521,17,Port7906,500,1199,274,1654620,239750
1722130329,5091,Comp393198,Comp884824,6,Port31691,443,9283,8504,2348599,7347456
1722131042,2949,Comp920919,Comp517345,17,Port51466,161,5773,11670,5103332,7083690
1722131130,8167,Comp782474,Comp356695,6,Port28370,445,2858,6763,3632518,6850919
1722131177,16208,Comp723487,Comp349447,6,Port55204,25,9787,9973,13310320,1037192
1722132135,4071,Comp147986,Comp329842,6,Port9586,993,10614,3141,8820234,1118196
1722132598,17667,Comp972911,Comp100000,6,Port56257,25,7051,9659,5351709,11948183
1722133494,11948,Comp547568,Comp723487,6,Port29691,995,8595,5494,10133505,2312974
1722133538,6880,Comp678020,Comp584383,17,Port19412,123,2893,3582,3954731,5287032
1722133546,12218,Comp439536,Comp231236,6,Port42281,995,8958,2379,501648,3190239
1722133931,6272,Comp892394,Comp235883,6,Port51250,143,10851,10234,4579122,6109698
1722135580,3814,Comp744581,Comp329480,17,Port60922,137,2858,8612,1306106,11875948
1722136885,4222,Comp141961,Comp396858,6,Port6673,993,11314,9463,14210384,10257892
1722137158,155,Comp892394,Comp920919,6,Port46387,587,1082,8443,70330,10283574
1722137163,11674,Comp664505,Comp627014,6,Port21313,80,5350,3068,1193050,2227368
1722137529,1338,Comp396858,Comp847313,6,Port33437,53,875,2298,38500,500964
1722139435,3575,Comp847313,Comp257122,17,Port30818,138,5370,7773,7684470,6513774
1722139453,8,Comp892394,Comp802471,6,Port50701,993,7764,3031,667704,3743285
1722139588,1172,Comp499855,Comp309437,6,Port26728,80,10446,7776,4460442,1337472
1722140863,16297,Comp255630,Comp304009,6,Port19083,587,1800,10813,1441800,735284
1722140872,428,Comp328683,FileServer,6,Port32467,53,10649,8987,5846301,11125906
1722141025,11190,Comp558739,WebServer,6,Port44168,53,11990,5660,2062280,5150600
1722141134,5900,Comp490789,Comp324834,17,Port55623,137,800,10906,513600,8735706
1722141748,2492,Comp794320,Comp437739,6,Port1350,993,11532,6613,13896060,6778325
1722142487,5395,Comp920919,Comp198162,6,Port37701,3389,10878,5639,5014758,5858921
1722142576,1666,Comp918279,Comp923139,6,Port5704,143,279196,11503,226428127,808084
1722142968,5633,Comp668118,Comp723487,6,Port41020,25,429574,4021,420983454,3642628
1722143039,14716,Comp111156,Comp860515,6,Port41296,443,8700,2484,3462600,1835676
1722144033,11167,Comp387691,Comp362609,6,Port56182,587,5038,1667,216634,570114
1722144189,14598,Comp293600,Comp224037,6,Port13445,3389,3130,7525,3956320,8450575
1722144243,12538,Comp235883,Comp918279,17,Port52282,68,4850,6119,7226500,3597972
1722144439,16692,Comp198162,Comp579118,6,Port45455,445,4091,9288,3207344,12501648
1722144726,1945,Comp477748,Comp627014,6,Port43933,443,11702,1760,14650904,1089440
1722144801,2867,Comp118871,Comp721407,6,Port42102,445,2884,3833,1591968,1211228
1722145219,7405,Comp439536,Comp384614,6,Port36483,25,1063,1449,1506271,1809801
1722145904,9401,Comp150536,Comp892394,6,Port5131,22,9966,3705,8660454,896610
1722146688,14112,Comp293600,Comp314473,6,Port53480,445,10077,11523,12173016,17065563
1722146740,2187,Comp349447,BackupServer,6,Port26344,53,10725,10761,10960950,10319799
1722147593,1991,Comp846125,Comp723487,6,Port7764,445,11654,5953,16175752,4423079
1722148107,14321,Comp141961,Comp385395,6,Port40569,22,485,1192,414675,448192
1722149466,9888,Comp362609,Comp198162,6,Port62132,993,9228,11938,11784156,3987292
1722149878,7425,Comp314473,Comp654038,6,Port47052,80,3241,1888,4540641,609824
1722150311,3998,Comp744581,Comp231236,6,Port16893,143,5060,1213,5813940,1523528
1722150711,12525,Comp118871,Comp606940,6,Port53671,110,5384,4931,2993504,1661747
1722150815,14440,Comp654763,Comp147986,6,Port55641,143,11827,11293,2034244,1038956
1722151409,546,Comp257122,Comp458510,17,Port22341,500,6262,9580,3995156,3132660
1722151456,972,Comp431255,Comp567603,6,Port34754,445,2673,4314,2809323,4012020
1722153184,14002,Comp654763,Comp663497,6,Port55002,587,1052,5459,1360236,4017824
1722153936,15908,Comp834256,Comp141961,6,Port11184,3389,7067,727,8211854,424568
1722154244,4131,Comp314473,Comp918279,6,Port23877,53,9960,3246,9661200,4700208
1722156855,12706,Comp654763,Comp852902,6,Port30464,995,8525,8041,7016075,4350181
1722156882,15170,Comp803281,Comp384614,6,Port1474,445,11207,5043,16250150,6293664
1722156924,2038,Comp744581,Comp884824,6,Port11799,80,503,11746,199188,2595866
1722157217,3346,Comp943258,Comp224037,6,Port40376,3389,4834,5345,5781464,4452385
1722157548,2348,Comp393198,Comp130485,6,Port18024,587,7340,10162,6194960,2347422
1722157736,14221,Comp802471,Comp424132,6,Port16614,53,10286,8724,8105368,1378392
1722157855,13884,Comp385395,Comp439536,6,Port20126,53,3752,6092,2333744,6286944
1722157915,2414,Comp314473,Comp187068,6,Port9048,445,8116,10425,7840056,10654350
1722158301,3140,Comp224037,Comp549343,6,Port42109,587,2495,10450,3740005,9175100
1722158453,11941,Comp231236,Comp314473,6,Port17691,22,7101,3855,4487832,2690790
1722158713,16152,Comp356695,Comp304009,6,Port43063,445,9302,3341,1897608,1453335
1722160324,14026,Comp721407,Comp595110,6,Port54434,443,9828,8502,2221128,9998352
1722160946,3017,Comp100000,Comp477748,6,Port31905,3389,5422,325,1615756,102700
1722161691,6952,Comp826274,Comp912181,6,Port59988,587,5676,8416,3598584,6404576
1722161918,1197,Comp954988,Comp918279,6,Port13687,995,10583,5220,486818,7391520
1722162041,4398,Comp356695,Comp885616,6,Port63064,22,6573,9203,2957850,9341045
1722162506,10140,Comp556450,Comp579118,6,Port21789,993,4202,1560,4428908,1985880
1722163562,6202,Comp556450,Comp458510,6,Port20560,110,3296,6903,3391584,2291796
1722164646,10921,Comp547568,Comp679356,6,Port64213,443,8541,6432,8677656,495264
1722164737,5339,Comp235883,Comp827253,6,Port30436,995,8546,176,8691282,221056
1722164854,10143,Comp293600,Comp257122,6,Port49245,995,574779,6295,462122572,8356843
1722165503,11395,Comp860515,Comp405733,6,Port52796,53,1909,7870,2687872,9262990
1722165694,3502,Comp627014,WebServer,6,Port29940,53,1938,4862,918612,6174740
1722166141,803,Comp714633,Comp827253,6,Port21532,587,2918,7347,455208,4305342
1722167546,6085,Comp549343,Comp955337,6,Port32721,995,144,3915,176400,786915
1722167547,746,Comp318192,BackupServer,17,Port25870,68,5759,7338,4157998,10610748
1722167700,2871,Comp658094,Comp314473,17,Port27887,53,4978,2920,2713010,1416200
1722167912,5180,Comp912181,Comp187068,6,Port16331,25,4624,3375,2876128,924750
1722168501,6087,Comp638936,Comp405733,17,Port60042,500,11219,852,9996129,743796
1722169235,4986,Comp922028,Comp387691,17,Port37948,68,2875,1174,2328750,81006
1722169843,963,Comp943258,Comp387691,6,Port52413,995,9706,1613,582360,204851
1722170011,3188,Comp593922,Comp111156,6,Port43554,443,2303,2272,492842,2621888
1722170296,15885,Comp231236,Comp846141,6,Port23796,143,7341,8624,10446243,1448832
1722170495,12902,Comp384614,Comp627014,6,Port21567,25,10330,2594,7819810,2376104
1722170737,7998,Comp293600,Comp364557,6,Port64397,993,10053,4264,14908599,2993328
1722171362,428,Comp431255,Comp278057,6,Port2587,3389,7090,2083,7082910,418683
1722171701,6444,Comp803281,Comp114833,6,Port20048,22,2487,5087,2775492,7203192
1722172044,16636,Comp923139,WebServer,6,Port48498,143,4529,2934,2255442,798048
1722172419,14573,Comp834256,Comp573916,6,Port36238,110,5096,3945,6436248,3901605
1722172449,13635,Comp595110,Comp556450,6,Port40801,587,10149,824,10037361,190344
1722174767,4474,Comp437739,Comp147986,6,Port2414,993,4530,6058,5150610,5458258
1722174868,7253,Comp593922,WebServer,6,Port15152,53,9902,3231,4228154,914373
1722175138,515,Comp966362,Comp955337,6,Port39693,3389,11419,7814,10231424,10447318
1722175235,15460,Comp593922,Comp405733,6,Port21322,25,1331,11974,770649,8537462
1722176462,2036,Comp584383,Comp318192,6,Port31373,993,11228,5821,15348676,308513
1722176627,11127,Comp562571,Comp966362,6,Port62769,587,6807,6136,9284748,699504
1722176852,5077,Comp329480,Comp384614,6,Port42192,25,7211,9965,4002105,8290880
1722177577,10264,Comp744581,Comp668118,6,Port41679,587,3668,4133,278768,3298134
1722178505,14890,Comp293600,Comp918279,6,Port13697,80,4007,1692,1618828,883224
1722178781,5635,Comp314473,Comp111156,6,Port39439,80,6490,8645,2842620,7979335
1722179336,304,Comp606940,Comp952578,6,Port62958,25,2388,7796,162384,9378588
1722179499,11936,Comp588967,Comp324834,17,Port42291,161,8616,5633,12114096,6201933
1722180029,9578,Comp922028,Comp846125,6,Port51673,993,8002,4640,5761440,5261760
1722180400,2515,Comp293600,Comp329480,17,Port62597,137,103,353,26162,501613
1722180460,872,Comp847313,Comp898521,6,Port59166,993,2529,6684,2351970,2279244
1722181665,9448,Comp314473,Comp595110,6,Port22948,110,6163,6568,3821060,1050880
1722182446,11040,Comp547568,Comp516294,17,Port20091,53,8906,6187,2627270,1336392
1722182645,2090,Comp329842,Comp923139,17,Port19146,53,3501,3648,2457702,331968
1722182864,10785,Comp567603,Comp898521,6,Port50714,143,10641,1820,9725874,851760
1722183643,8013,Comp952578,Comp122535,6,Port25328,445,6408,6854,6356736,1665522
1722184160,2470,Comp723487,Comp567603,6,Port54086,25,6468,7440,2380224,10304400
1722184183,11093,Comp324834,Comp130485,6,Port52694,443,1318,2078,1229694,1105496
1722184361,11621,Comp437739,Comp549343,6,Port43983,995,7539,1446,9024183,517668
1722184919,2799,Comp118871,Comp336148,6,Port8827,993,9810,5790,9368550,4672530
1722185892,12123,Comp384614,Comp147986,6,Port46947,80,2537,574,3625373,383432
1722186546,3998,Comp118871,Comp477748,6,Port14366,443,6524,2323,9211888,106858
1722186581,10750,Comp198162,Comp499855,6,Port36674,445,77,7636,58751,11003476
1722188288,14638,Comp127895,Comp235883,6,Port15748,3389,2533,3585,1552729,3764250
1722188353,16869,Comp675254,Comp493273,6,Port5025,993,852,5525,602364,6873100
1722188392,4603,Comp714633,Comp834256,17,Port42077,68,9236,8245,6973180,11848065
1722188491,6098,Comp595110,Comp150536,6,Port30140,993,11948,2120,3500764,2823840
1722188889,1720,Comp562571,Comp826274,6,Port42413,22,454,2731,656938,1103324
1722190354,17445,Comp207492,Comp329480,6,Port32669,110,8427,3569,7323063,4118626
1722190858,5953,Comp118871,Comp912181,6,Port25015,143,7114,5005,1614878,260260
1722191366,14439,Comp255630,DNS,6,Port2029,143,8424,6718,11439792,3809106
1722191905,16832,Comp122535,Comp439536,6,Port18841,3389,6021,877,8573904,998903
1722192052,8562,Comp654038,Comp207492,17,Port57830,53,11897,5685,10219523,6031785
1722192305,12488,Comp224037,Comp885616,17,Port49708,500,476,8245,677824,9597180
1722192746,8500,Comp827253,Comp246872,17,Port30949,161,1791,10216,2609487,11697320
1722192851,10358,Comp309437,Comp675254,6,Port3070,53,2997,6467,4291704,666101
1722193163,4493,Comp293600,Comp898521,6,Port64566,25,9389,7510,13585883,6691410
1722193705,15127,Comp187068,Comp385395,6,Port48681,80,926,9765,126862,9188865
1722194072,2215,Comp721407,Comp579118,6,Port2451,445,1483,8726,126055,2321116
1722194571,11883,Comp826274,Comp803281,6,Port14589,110,8788,6420,7759804,2529480
1722195129,16559,Comp827253,Comp955337,6,Port11995,445,5022,6795,5684904,5103045
1722195370,14600,Comp802471,Comp437739,6,Port59263,995,8469,11930,10696347,11488590
1722195902,13657,Comp952578,Comp912181,6,Port62592,110,4400,9084,4294400,11636604
1722196231,11829,Comp692997,Comp439536,6,Port27712,3389,1072,2893,533856,3182300
1722196439,17023,Comp396858,Comp802471,6,Port12498,443,7166,5444,10046732,7970016
1722197151,15556,Comp329842,Comp517345,6,Port42459,993,1311,8905,1182522,3250325
1722197593,4949,Comp387691,Comp714275,6,Port18608,22,5747,6265,5948145,3840445
1722197775,11232,Comp293600,Comp744581,6,Port8827,80,10563,5187,4373082,2178540
1722197954,7716,Comp328683,Comp922028,6,Port17732,3389,2196,7300,2518812,9782000
1722199002,4768,Comp658094,Comp579118,6,Port17402,995,2410,4511,551890,4204252
1722199468,14727,Comp187068,Comp860515,6,Port4485,443,11378,8138,14905180,6355778
1722200069,741,Comp606940,Comp439536,6,Port46221,22,3644,8778,4678896,7812420
1722200552,2310,Comp144583,Comp278057,6,Port23743,22,4471,10776,4631956,5571192
1722201498,1896,Comp349447,Comp993209,17,Port36528,161,8211,11466,12086592,15284178
1722201613,3636,Comp246872,Comp678020,6,Port36538,995,1537,8537,2102616,7999169
1722201667,9224,Comp362609,Comp356695,17,Port50729,138,729,9066,102789,7116810
1722201736,16961,Comp954988,Comp654763,6,Port50202,995,10119,9267,3663078,9897156
1722202500,17491,Comp458510,Comp782474,6,Port37370,443,11371,3961,2467507,4780927
1722202624,16203,Comp846125,Comp744581,17,Port55088,68,11844,10986,6016752,6778362
1722202653,13670,Comp517345,Comp493273,6,Port37752,443,277,6118,249023,6778744
1722203785,8278,Comp384614,Comp593707,6,Port2713,110,6357,10410,1582893,12544050
1722203910,13958,Comp246872,Comp654763,6,Port56392,53,10189,2605,1691374,2633655
1722204443,4827,Comp892394,DNS,6,Port50667,587,10137,3723,9934260,781830
1722204499,11948,Comp336148,Comp847313,6,Port28421,53,4331,7442,4162091,2373998
1722204550,150,Comp547568,Comp827253,6,Port25955,995,5883,6942,3376842,590070
1722204583,16262,Comp852902,Comp257122,6,Port58765,993,1801,4831,1963090,2140133
1722204619,17488,Comp943990,Comp898521,6,Port28493,993,1671,2650,1510584,742000
1722205049,13238,Comp393198,Comp860515,6,Port25036,22,4530,2737,2921850,2372979
1722205127,3146,Comp920919,Comp573916,6,Port48273,3389,2764,8723,384196,11924341
1722205510,4651,Comp304009,FileServer,6,Port22222,143,11674,253,13355056,34408
1722205784,13315,Comp499855,Comp955337,6,Port27081,587,962,1432,914862,651560
1722206131,8991,Comp304009,Comp187068,17,Port51306,500,6348,11103,1301340,1165815
1722206133,9857,Comp329480,Comp517345,6,Port15428,993,6678,11750,2096892,1903500
1722206659,7278,Comp834256,Comp336148,6,Port1768,80,392451,945,448180030,171608
1722207111,15043,Comp336148,Comp114833,6,Port22737,587,5288,1707,1591688,1578975
1722207663,2977,Comp493273,Comp678020,6,Port12132,80,11298,3951,13772262,5472135
1722207847,7952,Comp458510,Comp826274,6,Port24362,3389,1315,7031,1843630,7720038
1722208210,4003,Comp329480,Comp627014,6,Port5653,587,1723,2285,289464,2387825
1722208347,12453,Comp356695,Comp187068,6,Port39045,143,1984,11787,771776,3158916
1722208424,5133,Comp912181,Comp782474,6,Port34060,143,657,5929,299592,7476469
1722208760,5390,Comp304009,Comp405733,6,Port18590,22,10619,6444,15790453,5702940
1722209374,3126,Comp144583,Comp187068,6,Port41542,80,546,2339,516516,3382194
1722209998,15544,Comp567603,Comp588967,17,Port10348,161,3373,3692,4830136,2252120
1722210408,3912,Comp431255,Comp150536,17,Port1693,67,9916,8834,3976316,9390542
1722211869,15635,Comp255630,Comp431255,6,Port31787,445,11943,7591,1648134,5624931
1722211933,16495,Comp955337,Comp255630,6,Port11440,25,1837,2697,1363054,2136024
1722212020,17353,Comp228954,Comp668118,17,Port56243,138,4322,5298,5324704,1033110
1722212609,6178,Comp224037,Comp111156,6,Port20541,993,2148,2225,2710776,1644275
1722212804,11788,Comp562571,Comp477748,6,Port28685,110,2310,4890,1683990,1383870
1722213527,14895,Comp827253,Comp627014,6,Port20005,53,11329,2602,4905457,2937658
1722213882,1410,Comp131751,Comp588967,17,Port28996,1900,4051,11755,437508,12624870
1722214062,1159,Comp424132,Comp794320,6,Port7290,3389,7339,3570,4961164,4665990
1722214302,3725,Comp922028,Comp304009,6,Port61268,995,1881,5685,1546182,4047720
1722214466,17672,Comp962233,Comp884824,6,Port12174,22,3425,7701,226050,9633951
1722215159,1619,Comp922028,Comp962233,6,Port26541,995,4332,492,6082128,658788
1722216367,13766,Comp356695,Comp946215,6,Port55669,443,7037,2515,7557738,1908885
1722217238,15100,Comp304009,Comp584383,6,Port28537,995,10800,11867,5583600,16874874
1722217392,16320,Comp130485,Comp516294,6,Port46219,445,2917,8362,1627686,9775178
1722217434,9517,Comp922028,Comp349447,6,Port5435,587,7741,2903,4342701,1344089
1722217824,9466,Comp122535,Comp794320,6,Port20125,443,5931,5162,7680645,3794070
1722217898,13363,Comp593922,Comp606940,6,Port50044,587,9541,10289,10456936,1924043
1722217906,11422,Comp396858,Comp122535,17,Port18016,53,4016,2364,678704,1420764
1722219345,14159,Comp723487,Comp588967,6,Port27728,443,5084,3586,2475908,2029676
1722219813,6495,Comp114833,FileServer,6,Port6197,25,7471,2880,8830722,1365120
1722220172,16804,Comp664505,Comp198162,6,Port33574,25,5316,7978,2976960,4459702
1722220341,7777,Comp638936,Comp198162,6,Port23532,110,9105,6328,11180940,753032
1722220344,4467,Comp584383,Comp714275,17,Port56530,1900,167,6007,130260,4216914
1722220982,13513,Comp477748,Comp802471,6,Port26704,995,4182,4543,4905486,1512819
1722222826,11176,Comp144583,Comp731825,17,Port54387,138,2094,3935,1696140,1471690
1722223030,900,Comp567603,Comp127895,17,Port59354,161,1727,6164,1920424,6811220
1722223149,2995,Comp127895,Comp627014,6,Port55150,22,640,9588,428160,12809568
1722224260,658,Comp387691,Comp141961,6,Port48963,143,4269,9750,1652103,2827500
1722224614,10367,Comp364557,Comp795264,6,Port38695,143,2611,9414,3464797,8086626
1722224691,15748,Comp595110,Comp437739,6,Port31935,443,9098,549,5895504,743895
1722225485,5807,Comp393198,Comp731825,6,Port6267,22,6025,5882,319325,5452614
1722226440,1981,Comp364557,Comp458510,6,Port9723,993,9445,4723,5695335,727342
1722226483,15323,Comp257122,Comp349447,6,Port25551,25,10624,11222,6788736,13140962
1722227903,12978,Comp349447,Comp111156,6,Port43354,443,9426,4985,3685566,568290
1722227982,9813,Comp547568,Comp834256,6,Port1344,443,5051,2961,6672371,2783340
1722228675,3592,Comp668118,Comp860515,6,Port61408,995,11694,3011,8852358,2234162
1722229043,12099,Comp257122,Comp477748,6,Port65067,3389,4623,2337,2681340,1892970
1722229850,6592,Comp794320,Comp721407,6,Port6058,995,9897,5302,10471026,1935230
1722230016,4412,Comp384614,Comp794320,17,Port7242,161,2072,3169,2018128,4227446
1722230045,5284,Comp593707,Comp638936,6,Port55769,110,11622,6799,8577036,1291810
1722230304,1107,Comp943258,Comp255630,6,Port13917,445,3639,2770,5323857,3900160
1722230597,8826,Comp431255,Comp627014,17,Port12643,1900,7521,7019,10995702,891413
1722230753,13555,Comp490789,Comp147986,17,Port13101,53,4247,7387,3121545,3567921
1722230983,14880,Comp692997,Comp517345,6,Port46265,143,408660,8037,207190959,5614105
1722231196,13033,Comp141961,Comp187068,6,Port9580,143,3953,10590,454595,8397870
1722231626,15759,Comp118871,Comp663497,6,Port12884,25,7298,921,5006428,384978
1722231989,17344,Comp714275,Comp118871,6,Port26678,53,1342,635,917928,292100
1722232229,3997,Comp517345,Comp231236,6,Port39732,993,2374,5520,1493246,4697520
1722233822,7803,Comp654038,Comp952578,6,Port64898,3389,11038,6192,13985146,439632
1722233991,6078,Comp714275,Comp588967,6,Port16353,445,1024,9091,913408,2327296
1722235723,12325,Comp439536,Comp638936,6,Port17466,110,8668,2722,6301636,1679474
1722235727,15064,Comp304009,Comp692997,6,Port35970,22,3616,5460,2422720,409500
1722236029,16018,Comp827253,Comp122535,6,Port27972,22,3832,7335,3613576,1217610
1722236285,1614,Comp516294,Comp675254,6,Port39741,587,4353,7877,1584492,622283
1722236938,9267,Comp606940,Comp549343,6,Port16924,445,4592,6516,1832208,8034228
1722237566,2105,Comp393198,Comp972911,6,Port40925,443,8506,7085,6804800,1445340
1722237603,5938,Comp946215,Comp802471,6,Port60728,53,9655,1968,4875775,608112
1722238045,8632,Comp731825,Comp329842,6,Port45072,22,4357,5576,4452854,6702352
1722239406,11158,Comp920919,Comp731825,6,Port48446,587,2058,6498,2790648,4360158
1722239768,14222,Comp122535,Comp458510,6,Port5477,445,38,947,21394,657218
1722239842,17901,Comp424132,Comp130485,17,Port59232,500,8695,11624,7677685,11600752
1722240302,6048,Comp127895,Comp556450,6,Port46400,587,11003,7598,4984359,7218100
1722241356,10070,Comp952578,Comp309437,6,Port41481,995,411,8613,492378,5538159
1722241478,1250,Comp679356,Comp293600,6,Port10997,443,7073,6414,2525061,8447238
1722241757,2008,Comp549343,Comp278057,6,Port36747,80,2620,11168,2101240,4154496
1722242339,17421,Comp549343,Comp966362,6,Port44700,22,2529,68,1439001,23800
1722243263,16890,Comp147986,Comp329480,6,Port41249,993,9941,11497,11491796,9094127
1722243564,16900,Comp362609,Comp329480,17,Port9025,500,3028,2482,1199088,3256384
1722245046,4708,Comp593707,Comp579118,6,Port3675,110,3646,10614,1214118,14318286
1722245557,11734,Comp912181,Comp144583,6,Port31952,22,1490,736,1719460,830208
1722246250,4123,Comp349447,Comp141961,6,Port47295,993,10848,3754,9253344,168930
1722246749,12274,Comp692997,Comp549343,6,Port25975,3389,10878,6842,10573416,7553568
1722247710,8723,Comp723487,Comp962233,6,Port45381,143,10958,7891,13138642,2201589
1722248030,16806,Comp131751,Comp130485,6,Port63429,80,2763,181,1265454,237291
1722248049,6727,Comp731825,Comp972911,6,Port58406,445,2253,4306,883176,882730
1722248361,11589,Comp922028,Comp405733,6,Port41718,995,11287,10109,16795056,2254307
1722248535,11866,Comp654038,Comp385395,17,Port48002,1900,7355,2197,1485710,1740024
1722249179,14191,Comp246872,Comp714275,6,Port6714,22,3172,11369,3114904,9424901
1722250468,937,Comp846141,WebServer,17,Port6521,53,561,8523,340527,4559805
1722251205,8343,Comp439536,Comp385395,6,Port46239,25,9591,11706,2378568,8720970
1722252587,8140,Comp329842,Comp127895,17,Port52699,123,9626,10839,13774806,11738637
1722253385,4104,Comp547568,Comp892394,6,Port13548,143,1157864,2719,834820323,1257851
1722253471,14485,Comp356695,Comp490789,6,Port39241,443,5739,11293,2088996,12185147
1722257958,14985,Comp396858,Comp364557,6,Port19484,993,5799,5941,6610860,2299167
1722258051,1469,Comp318192,Comp668118,6,Port8026,25,5569,3101,6460040,2654456
1722258250,12319,Comp517345,Comp255630,6,Port25438,3389,4431,10694,3411870,2406150
1722258250,15508,Comp692997,Comp385395,6,Port29910,80,3940,5646,5657840,2224524
1722258692,5212,Comp584383,Comp516294,6,Port51099,443,4015,8248,1525700,12050328
1722260494,11378,Comp593922,Comp356695,6,Port56796,53,11043,7320,1612278,746640
1722261108,11219,Comp972911,Comp954988,6,Port61928,110,11905,3584,14559815,2576896
1722261602,335,Comp144583,Comp147986,6,Port7763,993,1342,11795,752862,8952405
1722261909,14696,Comp943258,Comp309437,17,Port60654,53,8650,10007,1911650,3782646
1722262016,13503,Comp387691,Comp827253,6,Port34427,143,6882,6350,10006428,717550
1722262450,4866,Comp654038,Comp324834,6,Port12035,445,3070,6887,1995500,1563349
1722262587,5653,Comp923139,Comp663497,6,Port42786,443,2232,835,2908296,923510
1722262782,13826,Comp431255,Comp679356,17,Port4921,1900,9029,8759,11132757,7935654
1722262949,14430,Comp912181,Comp517345,6,Port30805,110,4376,10917,2113608,9323118
1722265118,1303,Comp946215,Comp995267,6,Port54474,995,964196,11632,796426183,16560321
1722266222,6461,Comp654763,Comp431255,17,Port63681,161,11629,6719,8431025,5603646
1722266235,11249,Comp490789,Comp493273,6,Port19617,143,11111,11970,10655449,3674790
1722266274,2289,Comp255630,Comp490789,17,Port12284,500,5024,9579,2300992,4741605
1722266864,17980,Comp654763,Comp318192,6,Port38623,993,5117,6057,260967,8661510
1722266898,3764,Comp278057,Comp573916,6,Port11173,993,5046,9604,1604628,6655572
1722268012,15594,Comp362609,Comp675254,6,Port64157,995,2288,1879,1203488,154078
1722268013,1161,Comp593922,Comp328683,17,Port22169,1900,1267,8108,1061746,7353956
1722268218,15761,Comp224037,Comp846141,17,Port13050,137,3274,7434,4207090,2319408
1722268278,722,Comp852902,Comp255630,6,Port16384,110,4643,5918,1383614,278146
1722269397,12246,Comp846141,Comp721407,6,Port25206,143,1862,7726,2035166,7872794
1722271284,6486,Comp100000,Comp224037,6,Port48868,22,426,10225,483084,9856900
1722272349,8301,Comp898521,Comp852902,6,Port56994,995,11166,6865,13656018,2443940
1722272434,1956,Comp396858,Comp658094,6,Port48529,995,10531,4548,12942599,5098308
1722275088,12190,Comp962233,Comp328683,6,Port42955,143,3671,5064,480901,1544520
1722275607,11203,Comp922028,Comp314473,6,Port18451,993,7374,6819,2632518,5264268
1722276114,5782,Comp579118,Comp692997,6,Port61507,443,1715,6978,2423295,5945256
1722276158,8499,Comp111156,Comp364557,17,Port65517,137,11121,3762,10709523,767448
1722276723,9950,Comp664505,Comp198162,6,Port41777,995,9754,6408,3647996,6766848
1722277755,12384,Comp943258,Comp424132,6,Port51541,25,2112,3450,3155328,2673750
1722278362,9714,Comp493273,Comp207492,6,Port20607,53,2559,11336,1343475,7572448
1722278423,1063,Comp574773,Comp846141,6,Port29877,143,3994,6414,1841234,7158024
1722278546,9787,Comp516294,Comp920919,6,Port52963,995,777715,10051,763716992,15110236
1722278886,6275,Comp721407,Comp966362,6,Port28389,445,4163,4553,6003046,3460280
1722279053,7416,Comp918279,Comp493273,6,Port50005,110,8021,4724,5077293,5810520
1722279435,6674,Comp922028,FileServer,6,Port56495,22,8714,3461,8557148,401476
1722280948,6351,Comp439536,Comp349447,17,Port61253,1900,967963,6850,831480449,15525820
1722281945,4252,Comp114833,Comp356695,6,Port19837,80,4224,7395,1558656,3298170
1722282479,5947,Comp966362,Comp782474,6,Port31742,80,9989,6792,8450694,5997336
1722282824,12822,Comp517345,Comp198162,6,Port25913,3389,10447,10043,1264087,9560936
1722283269,4045,Comp679356,Comp144583,6,Port33463,443,6752,6128,8804608,7543568
1722283645,13661,Comp127895,Comp387691,6,Port48938,25,8824,9852,11021176,8413608
1722284033,7894,Comp547568,Comp692997,6,Port21914,22,2962,696,790854,42456
1722284092,10989,Comp723487,Comp892394,17,Port16054,123,166395,4320,168724771,17647593
1722284768,2120,Comp431255,Comp922028,6,Port18362,22,5683,8551,1034306,6712535
1722284971,3732,Comp664505,Comp255630,6,Port50445,143,8300,4601,1386100,1003018
1722285191,16228,Comp802471,Mail,6,Port65312,110,3149,8775,3032487,1991925
1722286597,14958,Comp558739,Comp946215,6,Port7676,995,2075,7102,2496225,610772
